Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176
14154.9357883,6795.7407523,6416.5954003,16339.3020958,3955.2417584,8938.6072894,9636.9838889,7496.0053576,7243.127724,7140.7514083,14070.1738781,11889.6641814,8737.1644509,9027.2005604,13329.1624342,7132.4913592,5903.0565848,11915.9761797,16236.9600768,12218.8293265,14803.5522358,13885.6930077,7052.2590195,1047.1748046,13297.7187486,13691.846138,15033.2319296,4775.8942657,7085.6748913,13464.0258996,7939.5900807,16917.5881161,4105.2375099,13319.7110749,12981.391195,4149.7614012,9410.6896896,7748.1230214,13022.8188682,13481.6888506,12346.4868584,7103.3974511,11678.3116808,16673.1109769,18885.7870424,16056.7111609,17275.8967516,5811.934347,6009.3244696,2028.4235856,3156.1165215,7620.719979,9769.3222569,8457.5226525,7655.0316711,11099.4687895,16729.7744893,3709.2277956,5646.894472,11678.8475689,10353.9980176,17251.0383792,18326.5143837,10895.1858735,6014.7605121,6880.556007,9238.4970427,17324.3561563,6051.1052677,3056.5148306,7340.035397,18595.0483668,12405.3526422,14579.0928723,6065.4064083,15082.7642903,3476.2046291,12691.8080356,14865.0861644,7603.0276425,9195.3949004,15145.1181674,11627.6643592,5265.3959409,11809.4600929,11863.2333266,3060.7996209,10840.5455867,11319.5392924,6643.7150714,9104.6785979,10385.6475109,13895.8017694,6174.1031955,11899.053736,11242.8427587,8086.7357436,6360.2058771,3230.3125109,16086.5109555,10253.4611604,7617.9877313,0.0,12673.9465672,13131.2865793,6398.4026258,18011.5876355,7099.8335752,17022.1255293,10063.0028181,13985.8805787,8787.7818175,8140.1249025,4894.9827181,11718.719803,8904.3666207,15783.9913248,2293.0771713,10711.919446,11321.3966435,9172.5010527,7742.774763,14637.6642737,11032.0040641,17695.7772257,12849.6509099,13213.1593157,3264.6625428,5197.7765386,6721.9631154,18894.5256084,8416.2143004,3683.8315085,11346.460447,8149.4352712,11513.1635852,2626.3234684,1956.0328144,6944.7957462,10893.6486382,4786.0475183,17211.9867778,13075.9196612,5958.9767788,9916.5326415,5563.7902586,6753.9238823,4303.4538952,13143.2783073,9286.6656123,11074.6483378,6915.7295367,5490.449837,8480.6211136,4359.5322654,10705.0272439,6172.6060372,17504.6345399,14775.9358109,12785.0099321,1852.2562141,7041.4261209,11575.9967661,8905.9380668,7324.3596622,12806.0017373,12612.5033903,14390.5790035,17064.020979,9471.2863117,13805.6724714,16732.2104266,18608.1546722,13118.8418125,5682.7105568,15917.2972827
5508.080172,16756.7492945,14692.9696742,3993.001992,16129.6068434,4748.1786667,15618.4219717,16545.4644177,12532.0158009,5804.9291188,7398.9775243,12378.137179,13769.2220742,7226.2669841,6406.5384053,9362.2096252,10739.4511107,6914.6891154,8690.127296,2732.7320719,11009.5447452,4622.8007246,14950.6785037,11885.4402707,4820.2669144,6400.097632,5368.2724352,9309.5962048,18468.9256384,13125.3963906,6583.0159333,4877.3984482,15916.5573557,13191.841972,1707.2958663,15891.8994261,3771.9798471,12377.1456503,14358.2693969,13281.5316004,4461.2875751,15691.1229574,2366.491853,5610.4001146,6219.7600534,3510.9771228,9920.1589821,8277.7425169,7053.1039846,11692.3358169,13041.9155737,14292.8802991,4666.0632113,11828.5354351,8938.4980687,8024.3934956,4940.6823711,13307.7671762,13374.5788402,1354.0439573,6956.0477109,9287.0870887,5832.9908513,14905.4708929,14499.9649868,18717.5662909,18152.641858,10030.0197892,8952.8293456,12252.313258,12172.1137701,8024.0887581,2700.702233,11835.2726735,13741.903274,6043.6768415,11435.8326227,4652.6363437,2287.0689126,6872.8358031,17466.6636076,4479.5421352,10884.1803917,16898.7627869,1760.8477673,4287.5499368,10835.5416389,14768.679445,5533.0792903,6097.1028795,17566.8426174,16174.8022248,13449.1738785,15738.3735224,1611.2399188,13425.218573,14220.8785795,15079.1754175,15142.587228,4695.0744551,4561.7325975,5297.3857003,12673.9465672,0.0,8640.9215208,14343.5400966,9329.8938059,9741.6783908,5628.3429512,11486.5196052,8047.4686118,17335.0057848,14938.2629707,10700.2417686,7059.1088839,11447.0663587,9651.4265319,10404.096654,14946.4984931,5664.0152978,17209.7412405,19593.7332439,10175.0628468,5798.4230283,9327.0077516,4947.9384192,4981.1822965,11543.887079,15957.5672601,14980.1780771,6994.0966571,7308.1068617,14593.0596677,5208.8391266,18303.697157,14311.9136135,15144.4156802,12322.6263463,6485.9936026,8540.3728397,10013.7006348,4898.9107924,2495.5302277,17315.6812505,13543.9438953,13166.7562827,15151.4545884,16772.1790341,12299.3444327,17572.3951555,15038.2216188,14996.7765468,7184.0006687,9275.8134618,13520.6944133,12045.3082323,11634.7314921,5770.5631406,11504.4218919,4518.3410013,13078.7803632,13983.456577,2252.3594326,18372.9743318,14844.8836504,3945.2509188,14704.068409,8893.2972738,4401.057089,4019.0775193,5826.4476531,5398.7654412,8125.7434463,4354.5207341,15487.7779725,3577.4910492
3158.0239027,14634.4791899,16732.5783931,6162.6553008,14099.4247829,7811.982719,13802.9477213,14609.6210643,18683.940541,9751.6474921,1378.9879605,14014.7776769,5699.7082032,15860.7655928,2273.8686731,6304.4028816,18528.3522051,2542.0667482,3363.6430449,6326.6053582,4089.4236548,4018.8119201,16340.9710061,12381.5051566,3876.4759093,2240.9391005,11052.8364368,15787.4291671,12928.3998009,5873.5713566,7183.8892677,8701.0413926,14570.4752279,5806.7527774,6970.6586131,10727.5736418,8444.9885216,18460.5747791,8412.8935643,6202.1712031,4587.9603578,15594.0926974,7086.7031761,9591.1617162,7053.257891,6701.3396066,8295.5726854,15516.9842701,9946.0227882,14876.4967769,16189.4357713,16735.1413661,6721.9690749,4898.1379081,5880.9561913,2484.0977652,5253.8483794,9604.6923135,17909.7153122,8232.591605,15280.5815658,5065.1497604,6255.5844784,6422.8325267,16924.1137801,12715.9583773,10380.5842017,7772.6842479,7791.367157,16177.2449035,5963.0691098,8242.6897578,6252.8802291,5079.3514681,7609.2642419,2985.1686526,9736.8981138,4235.3025873,7238.6366349,15079.6752572,12234.9076493,10388.2903548,2330.4837919,14238.2646529,10401.2895885,5051.6996662,10451.9483925,6238.2081498,4285.5610887,12132.1775935,9027.3480303,7840.3608621,9099.5500258,15694.9549127,7674.2520194,13998.7562008,16507.8391672,16349.9921989,14639.8826243,4914.9244597,13201.5227323,12332.9510706,13131.2865793,8640.9215208,0.0,17084.7432709,6628.4174987,18297.7471709,4824.7610674,16594.3343226,917.5547995,8697.0383445,15788.5239293,17445.3845146,14547.6787152,17872.8950567,3591.473003,12525.0482587,13200.5609031,4163.2840578,8620.1428114,11023.4664261,11935.4415079,4296.9170918,8418.2638047,3881.821078,3735.5272166,9939.6908807,15257.2887795,16400.6233197,5835.2208801,15918.9606731,15659.1361835,4565.2365461,12482.0893582,12785.0191226,13699.9469588,15061.140649,13866.29335,2444.0295013,16669.4756632,5939.1456348,6196.7259804,10054.161779,5034.8386858,18046.7636907,16223.2212683,13427.586852,4278.4849676,9130.8505852,12584.2032725,16337.0169268,11798.9106137,4830.5052388,9056.4175854,15603.1205295,6967.7616803,8777.8345179,10812.1962881,4328.6824804,14909.9182798,17310.9896118,10893.2064522,10137.7019295,16341.1022787,4879.6266931,9777.8198213,1473.1285228,6970.6724115,7944.0097655,12345.7528531,4760.3195351,5721.450828,4379.7881085,15890.8967363,6278.5654996
19498.8893187,2454.5163011,352.8635241,16065.6766128,3660.7512284,14302.1475728,4006.0377988,2574.1363637,1875.5457943,12184.2115007,18190.2688768,5492.3363457,11659.0733723,7117.3405886,19295.1220999,13402.6803048,3877.0853143,18110.7726075,15628.9073604,16576.3446532,13776.1784575,18945.6266354,950.5009175,7410.7128405,19068.4320179,19316.2831003,11034.3845536,6211.2859261,4156.3435516,11668.8525847,14096.0296317,13180.2396645,3189.0301138,11688.8576335,16019.3587333,7135.661989,14023.1309699,2176.730873,9345.3179568,11380.7991263,18104.7556827,1587.6047029,15781.8431421,12131.4108208,14079.5510246,15672.36178,11275.1251416,6897.7397592,11537.9771521,5501.1545746,3509.8552732,1233.0364274,15406.5003646,13058.4165466,13951.4691339,16971.7209515,16579.5157182,9044.434948,1297.7042057,14714.1746508,7529.0012066,14067.5556693,15012.6056299,10689.5825041,404.8316628,4374.1082117,6766.4879081,11635.0332542,12449.2215513,4120.9585237,12220.1651794,12206.680654,16675.6875869,12748.0254715,10395.3938114,18538.5065769,9755.9888492,18532.6230036,15497.8577832,7773.3639234,5070.0562395,11876.7459453,14831.6206482,3056.7144358,12584.9810541,17540.0439743,9458.7788356,10863.9363342,17610.3018583,10152.0374298,8061.8031172,9290.0932927,9123.891978,1409.3457112,15268.4749457,4931.1308722,1702.2680778,735.7102081,3595.7184501,17179.7028512,9786.5743384,10263.1691937,6398.4026258,14343.5400966,17084.7432709,0.0,12865.2031085,4652.765862,16591.6942008,4099.1944935,17548.4756343,8389.5643835,1980.4950007,4402.4003681,7895.8459582,3401.6503081,14850.9369009,8010.4768146,4931.6750676,17647.8029081,8465.7943405,6061.8093868,8269.0565181,17370.6759593,11454.1010034,18877.4876147,19167.1355528,9545.8338156,2115.7675158,744.6947656,14757.9447291,7067.0345861,2775.0896161,17523.6305171,4657.5646829,5609.3087895,4616.2536605,4974.452458,8735.6675937,16538.4314479,5280.941304,15836.822276,16791.0019466,7318.1912245,12133.521141,1530.9578464,915.6456222,4158.5780344,13041.2934112,7967.9622403,5490.6776306,881.271009,10000.7763513,14525.2593032,9390.9376869,4412.4728052,11780.0676392,12759.1498826,8548.5777261,18497.3980129,4632.932668,695.9701782,12092.6534594,6968.7366465,1124.0513224,18022.692287,8116.6523709,16501.4386178,15005.2367153,14429.2480453,9886.2532721,16835.0308536,14216.2994904,18556.3058959,1356.754703,16131.2745808
6737.5266524,11788.8556206,12733.4627426,5478.3743838,14361.4531543,12576.6971314,9097.4044938,11149.0246387,12636.8150654,14576.7949179,6127.011101,7604.3600432,9810.7066859,12460.0935448,7238.1110572,12931.8399608,14757.0131743,8524.0316317,3270.4717585,9389.1553163,3727.0628315,7274.8981428,12027.763307,18345.0627165,7780.5922165,6877.8567083,6666.9404305,16762.0304755,11167.4212092,4645.9261891,13113.2762848,5086.5135462,14338.5491751,4802.5556244,8818.6296593,13922.1242576,12326.0334664,12161.5063521,5028.6380042,4589.1339594,8834.8947797,11762.7902216,10034.4264445,5119.9956245,3169.7206725,5860.4803217,1686.3145439,15896.89737,15539.7077862,18362.9962016,16370.4497466,11654.3673432,11593.751207,10626.8377345,12503.6473756,9019.3493423,4814.7513157,14976.1097695,13943.3823605,10226.0880118,11073.7662806,1583.6220045,3514.6722389,7243.4857125,13183.8867818,11324.6808811,8823.4384084,1236.903508,14386.0691184,16941.7688947,11708.2531316,2251.8694029,9204.8290162,3661.2594953,12568.6466107,5679.9820819,16088.2533623,8430.7477082,7083.4824211,14178.4600181,9111.8058848,6742.5440578,7472.019952,13128.739802,10253.7355628,9382.7696997,16996.998489,7326.8530536,9599.1733815,15404.3418867,8907.9225868,7644.5550183,4322.5676639,12646.0702265,9938.2227316,7966.3112867,11193.5239637,12666.4106378,15250.9768055,5367.4713006,11668.6074275,14445.2085382,18011.5876355,9329.8938059,6628.4174987,12865.2031085,0.0,13819.1177169,4294.0747517,9976.6622259,5956.6053025,9238.785928,10919.5991198,15901.1710845,9588.6325839,11247.8807203,3213.4845925,19143.7777931,8056.2946627,9556.9113026,8849.1864831,10312.3526044,5313.5145064,9826.3966319,1823.2255002,8186.5197793,7815.4274276,16253.747409,13457.7218403,12345.5626012,2426.8752076,13124.3289751,15180.6302953,9668.3495581,10108.546212,7308.8724437,15570.3305009,17815.0465925,15046.8521432,9065.1633332,16381.0487033,4552.4685639,8581.5784534,12076.9556661,8597.0331799,14105.3020944,12262.4343797,13882.6886005,5273.721631,8724.934628,7582.3851028,12149.5342478,16468.5636072,11451.9550017,14294.4650609,9074.7896709,13116.2416154,4382.0782226,4378.8808761,8375.1317211,17270.4663332,12344.4337985,10482.2653787,9128.6387142,11786.4350103,8509.3848202,5596.6732614,5174.1956128,4931.0835753,12163.1671417,7751.3502683,4602.3361894,1428.0400741,8089.932076,13174.2239391,5913.6860478
15249.0890589,7106.5780737,5005.3754922,12664.0264333,7209.4161305,10644.4560221,7897.3788478,7163.4763376,3070.796041,8836.3466833,17139.2979048,7130.2925583,15484.3904819,2624.6755875,16034.4397151,13089.2819642,1301.8509641,15867.5933784,16736.380596,11974.818843,17148.9558041,14350.9182432,5432.4914275,7600.8628987,14440.2125223,16105.182976,8197.2597287,3203.1791034,8794.6242591,15748.5760174,11543.5993044,10519.5702345,6774.2261327,15839.8340388,11379.4887849,10302.9265605,9921.4674598,3187.6743088,13177.8712634,15408.3768535,13710.5489572,6175.7365844,11211.4044955,9802.9960437,12463.502427,12083.9760059,12294.7726478,3093.5654254,8857.8726663,5110.4899125,4501.5918816,5031.3201564,11698.3197526,15537.7885771,13390.4011868,16282.0642646,13680.159112,10806.5292683,3644.6163917,10075.1867955,3548.6803811,15375.4900891,13090.221964,15340.6640355,4764.245343,8983.4260301,11392.4396789,12861.1295566,11473.6744886,4165.9691861,14421.5289548,11815.0500908,12052.6914894,16307.4983983,13093.9398427,15664.8733129,10150.4552951,14062.9787251,11353.2883716,3230.0636903,9537.194803,8683.6492375,18727.2673977,7318.6013191,7984.2279978,13254.6694551,9254.7726287,15516.6432962,14090.0738827,6382.6892858,12709.2941933,13930.4872507,12297.358938,6009.2851744,10632.8508751,7378.8450196,5228.0380591,5379.9121238,6487.0402279,13863.0756416,5191.2320572,6045.998371,7099.8335752,9741.6783908,18297.7471709,4652.765862,13819.1177169,0.0,14246.7524128,4401.0740967,17781.7840672,12996.0715965,5966.0761886,2207.3087508,4681.248947,3225.9205528,17025.651751,7023.7041063,8397.8537813,14219.8139883,13104.97882,10686.6995338,8639.183844,14120.9923841,12005.240631,14417.3870233,14575.1162086,9972.2281886,6304.242478,5358.6145694,13830.9094368,2433.7630844,5515.9269671,13791.9791434,9287.4408522,8709.7062508,7285.7315061,5173.3881998,4539.6426349,16542.6675782,2568.8785738,13099.6540938,12141.3023778,11314.8108128,16401.4217335,3450.5075141,5536.3246369,7931.4973353,17426.9507704,12620.696517,9009.5174073,5431.6798484,6950.3308918,14550.0594406,11442.67413,5520.7793164,13111.2724593,10667.0221074,10120.5402156,13971.3738323,5582.2847644,4465.7553868,7496.2914016,11620.2159496,5435.9233418,13424.8357472,11793.8069514,18351.4544091,12056.8165863,10439.6988208,6885.5123336,14218.2828918,14315.7845548,13932.3148721,5751.0232072,12460.9954204
2913.2825165,16081.6581275,16613.8374654,1742.3316058,18302.9129933,8294.7087017,13325.1361498,15427.337502,15379.6700332,10286.7030318,3547.7504776,11133.8322332,10334.4407374,11710.9125404,3875.18503,10071.3746754,15536.4003705,5289.5099036,3149.5488574,5100.7399539,5448.6565128,3140.2291438,15997.3779708,15979.7031015,3724.4497123,3536.537645,6228.8524931,14912.5195255,15295.7115828,7504.4983148,9100.3793677,3876.5778447,18503.6397905,7580.5635886,4664.299079,15501.4838108,8055.6403436,14896.3698359,8993.7440583,7653.194314,4692.5664332,15929.7801806,5777.437386,4800.4159697,2524.3537149,2329.7489412,5630.0286485,13839.7607266,11267.0513162,17172.428474,18593.3962824,15395.9635719,7359.7513375,9706.9417917,9525.909676,6276.398564,694.7187595,14255.5864851,17054.6622206,6175.0291873,10703.158831,3733.2165088,1597.9505731,9596.553026,16989.5843491,15368.763816,12619.7225254,5407.4502853,10998.0421877,17860.1523207,10734.4704413,4416.0732195,4917.8293816,6212.4929809,12432.1233251,2130.688325,13726.9961882,4334.9739396,3408.1224816,12232.3101261,13348.3788053,5606.6537437,6945.4321102,17330.8928025,7090.1891528,5197.9713804,13978.1802373,9536.3687761,5705.4513706,11536.3984756,12076.2700858,10645.370033,8575.3387642,16853.332807,5791.9213325,11809.6503943,14936.2485113,16690.9654909,19263.7620475,1082.0699602,9534.2141145,10892.1664741,17022.1255293,5628.3429512,4824.7610674,16591.6942008,4294.0747517,14246.7524128,0.0,12646.4295396,3910.6549969,12104.2635872,14912.5265356,16009.2949003,9746.3432675,13629.8205221,4086.8469563,15060.4756764,12257.8901265,5707.7978825,11825.2488419,13967.2640803,8326.7531656,5997.9763394,5316.8231791,4172.6523906,3810.1939999,13937.2455656,17747.9196789,16327.2351537,1979.9685804,12112.9876217,19361.8640178,5676.0491906,14279.2358037,11472.0784907,18517.0719415,17829.5007887,12106.7423349,6595.4564327,15511.4470886,1148.1091043,4316.7835839,14417.2237306,9401.8082133,17046.6076635,16298.6121512,17589.7625046,6933.0495982,12008.4324054,11834.0967964,16134.6252704,12288.4425402,8867.2175742,13791.239811,12191.5057048,11502.8775146,4036.806876,8258.2255097,4246.9426472,18505.0151403,15915.9375796,7495.2688299,12746.8101988,15723.4471336,4275.6223336,9818.9081655,4104.9123277,2193.9607588,7870.0678285,7528.0497333,309.4529846,2872.7184806,3921.4240241,17359.4639339,2094.1961358
15413.9275354,5605.5948908,4275.3057823,11977.3265225,7740.5039711,14575.8822598,4480.8592377,5145.025818,2820.0482379,13106.7096626,15935.7173901,2730.0200027,14746.0160687,5335.2347592,16505.5507983,17140.2818332,4888.0658435,17863.7208177,13247.1309614,14217.4293891,12771.637893,15099.6383452,4003.2098448,10939.9024982,15648.6001384,16180.4445641,7020.9345046,7526.8688423,7082.5203086,11502.9107744,15875.5845883,9083.5621567,7278.3986664,11627.5277815,13078.6231984,11155.426929,13573.2481429,2315.0779071,8985.3665686,11160.6676171,15826.0761905,4546.5867684,13763.5427088,8032.222454,10138.7257469,11628.6704846,8301.916192,7485.3083767,13255.1066889,8530.2653263,6907.684366,3206.7678092,15399.9479374,16751.8920594,17594.4276139,18909.0291272,12511.1818041,13128.3603968,4454.5665131,12516.6099719,4845.6037672,11530.8201496,11051.5468333,12176.3870247,4496.0601473,7424.1729964,8606.0947896,8821.6989162,15688.6536525,7146.0768762,16180.7393024,8555.7404958,14170.1249802,11907.9378607,14363.4273987,14776.0947648,13538.9053529,15856.0419704,11724.4756491,7135.2275055,6548.6997839,7918.327566,16333.5043013,6912.0711558,10000.2489078,15764.0252005,12952.1090059,12418.9643196,17015.8220729,10636.0258509,10226.0927459,10857.5365356,7933.4043176,5154.2663395,12994.3653418,3122.2982402,2923.0025938,4557.1190971,7668.7628334,13086.4340392,7646.9882207,10037.7862862,10063.0028181,11486.5196052,16594.3343226,4099.1944935,9976.6622259,4401.0740967,12646.4295396,0.0,15910.6718554,10799.8039135,3518.003247,6017.6746688,4427.9063656,1280.5282494,13025.2719051,10949.0928909,4496.6258385,17142.6617011,10659.028316,8743.1332755,4698.3550181,17283.8268513,8211.4938246,16009.7206413,15817.1807581,13327.600706,6127.1757599,4235.3325412,11109.8548101,5746.2374195,6759.8663416,16695.1882683,6907.8735444,4548.8188294,8696.3210889,8244.1947763,8691.8188241,19038.3158825,6726.9312978,11761.4606792,13792.3829149,10916.0874961,14564.2486705,4510.5308857,4332.7896461,8161.7407895,13224.9564457,10001.5687431,5040.1857994,4120.1394012,11345.3878906,18541.2625248,13489.975227,1133.9442148,15876.5991857,8677.58643,5813.8342452,15703.1239266,8211.7044073,3409.1079552,9566.0786495,9069.0328733,3769.6365592,15209.5965265,7622.445251,15123.1702246,10906.2014124,14124.5626605,6004.0737482,12839.9543659,10986.7427196,15401.5293709,5358.9983917,12084.3720891
2550.2233206,15126.7867751,17204.2315126,5294.4202511,14950.8350185,7879.4382044,13829.144127,14977.2636181,18530.6797858,9922.8714148,654.3785422,13502.7617138,6546.9516706,15182.3988313,1957.8982226,7022.8632368,18633.9346227,2745.9828121,2701.8212563,5949.7915831,3939.7262001,3463.5172998,16670.5738025,13187.4250962,3457.109159,1780.5606033,10139.50659,16042.9243012,13469.3957048,5944.5237449,7529.7744749,7785.8618619,15412.0065502,5908.2360195,6433.2545759,11625.8812497,8361.166529,18098.2013239,8386.2447447,6250.5032299,4331.2842989,15968.5968343,6742.1207727,8673.8656687,6147.7360925,5847.5396386,7641.5954259,15536.7853235,10285.5316248,15633.5380178,17086.5244822,16861.1820516,6762.2489238,5815.4820599,6562.725458,3062.8519488,4357.5711285,10509.0362122,18648.3577587,7801.9900846,14457.4564613,4441.6037865,5340.3673392,6899.9926269,17498.0997585,13296.5799889,10788.4318527,7147.48343,8429.5030884,16998.3325164,6876.9252503,7420.4082188,5849.7443501,4971.5180224,8525.7246547,2158.6107215,10551.03117,3931.8417154,6468.0056129,14751.0972923,12500.7382194,9489.4952495,3138.8902434,14965.2409776,9801.6217481,4854.8928379,11206.5303318,6740.219674,4319.3319664,12180.968932,9556.1553572,8278.6815454,8876.0549723,16254.5594778,7250.814362,13646.2034484,16527.7425089,16849.6262424,15537.7505181,4053.6553202,12591.0232944,12206.9746801,13985.8805787,8047.4686118,917.5547995,17548.4756343,5956.6053025,17781.7840672,3910.6549969,15910.6718554,0.0,9293.0366688,15899.4325497,17852.3297112,13646.2451163,17149.7724819,3143.7042869,13187.6782656,13086.4507855,4216.7426596,9170.7200457,11591.9220326,11212.5393155,4405.9601904,7700.3746217,3570.9882842,3345.3571496,10757.577535,15983.0695702,16810.0950452,4958.7750641,15350.8238343,16554.3770745,4549.1731341,12895.2993276,12567.4394134,14611.243619,15885.461336,13746.5525882,3148.3242725,16980.661452,5031.3921721,5688.3947307,10867.6225499,5796.5387878,18838.2997299,16635.4945671,14257.9491584,4509.2347041,9626.6860765,12478.2580138,16701.8340191,12056.8999259,5578.8792728,9968.8946382,15026.9098434,7846.2427197,7862.7297523,10259.2463372,3995.9097064,15792.539257,17549.951576,10288.1583617,10611.2573297,16599.3131357,4500.6001777,9702.5172805,1118.7299238,6067.5707861,7900.4738284,11436.2867646,3854.8951458,4934.2791113,3969.742702,16538.7825338,5437.8639426
11827.4967422,5953.6394083,8038.5871284,13844.0752676,6219.5419466,14177.7888941,6339.8988215,6059.2675483,10173.3428133,14222.4057061,9939.2124061,9182.4352917,3968.0601138,15500.4418453,10944.4492936,9302.7725996,11961.6037522,10569.8294874,8955.0960433,14833.0947192,6667.2189169,12713.2727412,7735.0002222,9257.3657649,12542.5979165,10937.8592476,15163.6865339,13012.5029453,4237.2952446,4769.3854436,12289.6393713,14309.0786852,6546.6539103,4653.6503038,15660.9567347,4714.1249418,15329.1237969,10286.5332628,4628.9938092,4726.4136048,13029.0099744,6983.0403021,15448.2349134,14086.1600866,12358.5637851,14421.049968,9280.1416353,14111.4482585,13079.8443057,10301.1023978,9370.5773286,8334.3201613,13723.9924172,6131.3045521,9574.1273579,9547.9547094,12793.758664,6645.2580683,9356.9469556,16708.8630091,15592.5184339,8773.8005467,12397.3225103,2525.3116435,8239.7998738,4020.0082651,2233.9764596,8961.0858031,10280.3635068,10099.6489709,6160.1154608,11137.4296362,14811.1161162,6021.6965741,5125.6074695,11338.23501,8601.6695002,12777.1838385,15478.4573025,15720.0619733,4257.5328515,15696.1798398,6483.8964019,5745.5732362,19094.4820993,13315.9224098,9507.5943793,2622.6777876,12138.4122257,15217.399143,657.2363003,1598.8225218,5997.4738811,7000.3194342,16180.1189282,8221.074126,8333.4454784,7654.0099119,7160.5234812,12880.5701111,18176.1073686,16323.8089276,8787.7818175,17335.0057848,8697.0383445,8389.5643835,9238.785928,12996.0715965,12104.2635872,10799.8039135,9293.0366688,0.0,7577.0111939,11874.4469799,15084.7739294,11092.1924268,8021.7342339,10776.5451335,6602.4353327,11998.6490061,411.2014672,2329.3447599,10537.5927089,11929.874945,9923.9007559,12457.5898303,12387.67396,8580.8143045,6733.285412,7733.8817759,11218.1877001,15429.7947487,7903.0755178,12476.9957141,3991.0979503,6956.0250652,6820.9274119,9750.4294239,15673.7041528,9041.744849,12457.1382096,13061.8100759,14877.8178169,2841.5355547,3898.9729776,9560.1731364,7559.6046778,5488.5230845,5194.6156898,942.6408895,6244.8266257,7701.655808,13829.3242132,8892.1157523,6149.1342764,10004.3429809,7192.4232662,13524.076952,8747.4267341,12900.1352154,9006.5143018,8714.2830072,19577.5702397,1733.7947788,7810.905276,13475.0183221,5061.2263952,8486.8693079,13873.2793643,14841.0879358,15427.9959936,12275.5206501,10118.8184231,13025.3732024,7245.9171534,14189.4042978
