Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74
367.0,9.0,24.0,2.0,0.0,2.0,289.0,100.0,2.0,0.0,4.0,1.0,2.0,23.0,56.0,235.0,48.0,0.0,18.0,23.0,4.0,0.0,9.0,30.0,14.0,1.0,81.0,1.0,11.0,8.0,16.0,10.0,40.0,891.0,13.0,456.0,289.0,11.0,4.0,329.0,148.0,234.0,11.0,34.0,132.0,43.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,38.0,5.0,7.0,3.0,0.0,138.0,19.0,96.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,2.0,1.0,2.0,0.0,3.0,30.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,42.0,56.0,1.0,4.0,14.0,2.0,0.0,1.0,27.0,16.0,1.0,11.0,1.0,2.0,1.0,2.0,1.0,8.0,135.0,4.0,65.0,30.0,1.0,0.0,57.0,106.0,52.0,2.0,4.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,23.0,4.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,21.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,2.0,3.0,0.0,0.0,8.0,3.0,54.0,14.0,0.0,3.0,2.0,2.0,0.0,1.0,16.0,6.0,0.0,21.0,0.0,3.0,0.0,1.0,1.0,8.0,21.0,7.0,54.0,15.0,2.0,3.0,59.0,39.0,68.0,3.0,2.0,31.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,1.0,10.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
206.0,2350.0,0.0,412.0,0.0,1.0,129.0,155.0,4.0,10.0,6.0,34.0,0.0,52.0,36.0,347.0,84.0,0.0,319.0,8.0,72.0,0.0,0.0,549.0,172.0,13.0,72.0,8.0,44.0,0.0,0.0,10.0,16.0,569.0,34.0,2972.0,3595.0,94.0,6.0,389.0,1049.0,324.0,44.0,10.0,105.0,0.0,0.0,2843.0,500.0,122.0,70.0,13.0,0.0,2.0,7.0,4.0,11.0,0.0,2.0,59.0,6.0,31.0,30.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,114.0,114.0,0.0,0.0
193.0,78.0,1.0,2115.0,37.0,0.0,2155.0,135.0,0.0,174.0,2.0,0.0,0.0,51.0,37.0,271.0,1.0,8.0,348.0,1.0,0.0,0.0,0.0,327.0,38.0,34.0,23.0,0.0,23.0,0.0,0.0,14.0,18.0,131.0,116.0,2458.0,3409.0,246.0,2.0,358.0,1020.0,184.0,23.0,14.0,120.0,0.0,0.0,1254.0,0.0,0.0,67.0,4.0,29.0,81.0,49.0,0.0,0.0,335.0,2.0,89.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0
1517.0,2415.0,1.0,470.0,0.0,32.0,326.0,1276.0,1.0,30.0,58.0,130.0,0.0,494.0,189.0,1507.0,195.0,5.0,225.0,104.0,216.0,18.0,59.0,499.0,194.0,28.0,1219.0,1.0,120.0,10.0,1.0,21.0,492.0,751.0,218.0,4461.0,443.0,91.0,58.0,2093.0,1346.0,1672.0,120.0,33.0,1752.0,0.0,26.0,61.0,26.0,29.0,40.0,22.0,1.0,28.0,397.0,17.0,8.0,0.0,47.0,231.0,360.0,566.0,325.0,165.0,75.0,43.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
27.0,18.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,1.0,5.0,1.0,0.0,1.0,6.0,18.0,15.0,1.0,1.0,12.0,5.0,0.0,1.0,18.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,4.0,38.0,0.0,45.0,8.0,1.0,5.0,31.0,54.0,11.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.0,872.0,0.0,582.0,865.0,18.0,100.0,157.0,0.0,282.0,1.0,1.0,0.0,121.0,65.0,752.0,26.0,0.0,183.0,2.0,1.0,0.0,0.0,200.0,152.0,131.0,47.0,45.0,55.0,0.0,0.0,16.0,14.0,1510.0,94.0,3289.0,448.0,287.0,1.0,866.0,439.0,379.0,55.0,16.0,118.0,0.0,0.0,21.0,238.0,16.0,5.0,0.0,2.0,22.0,49.0,26.0,0.0,0.0,4.0,3.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,760.0,74.0,0.0,0.0,0.0,0.0
60.0,2.0,0.0,2.0,0.0,0.0,21.0,21.0,0.0,1.0,2.0,0.0,1.0,4.0,16.0,64.0,9.0,5.0,3.0,4.0,1.0,0.0,2.0,7.0,8.0,1.0,11.0,2.0,1.0,0.0,0.0,3.0,5.0,82.0,1.0,65.0,21.0,2.0,2.0,87.0,33.0,37.0,1.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,15.0,1.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392.0,188.0,2.0,12.0,2.0,2.0,27.0,137.0,0.0,31.0,0.0,0.0,0.0,51.0,13.0,77.0,1.0,1.0,4.0,4.0,1.0,20.0,0.0,9.0,25.0,46.0,22.0,25.0,15.0,2.0,1.0,2.0,8.0,626.0,15.0,669.0,32.0,54.0,0.0,132.0,44.0,118.0,15.0,5.0,35.0,0.0,0.0,0.0,2.0,0.0,12.0,11.0,0.0,0.0,43.0,5.0,0.0,0.0,0.0,0.0,2.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,0.0,0.0,0.0,0.0
142.0,57.0,2.0,4.0,0.0,0.0,24.0,43.0,0.0,8.0,1.0,4.0,0.0,24.0,18.0,56.0,10.0,2.0,8.0,21.0,14.0,0.0,3.0,22.0,7.0,5.0,48.0,1.0,2.0,1.0,1.0,0.0,8.0,146.0,1.0,205.0,26.0,13.0,1.0,89.0,83.0,67.0,2.0,2.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,15.0,1.0,2.0,0.0,0.0,5.0,5.0,15.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4308.0,690.0,1.0,14232.0,0.0,195.0,1818.0,4592.0,23.0,230.0,153.0,23.0,33.0,1381.0,1793.0,4159.0,4099.0,18.0,1506.0,1075.0,662.0,5.0,308.0,3850.0,1876.0,109.0,3685.0,80.0,623.0,57.0,6.0,303.0,2243.0,13685.0,151.0,19506.0,2014.0,1516.0,153.0,6834.0,13143.0,7613.0,623.0,366.0,1280.0,0.0,80.0,16.0,40.0,140.0,1269.0,16.0,2.0,154.0,882.0,1307.0,310.0,2.0,59.0,1864.0,111.0,446.0,217.0,201.0,39.0,114.0,19.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0
167.0,10.0,12.0,320.0,0.0,0.0,188.0,62.0,2.0,0.0,4.0,0.0,2.0,44.0,51.0,210.0,13.0,0.0,10.0,14.0,1.0,0.0,110.0,40.0,5.0,1.0,63.0,1.0,11.0,4.0,1.0,14.0,34.0,541.0,14.0,516.0,188.0,3.0,4.0,313.0,194.0,139.0,11.0,19.0,45.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,52.0,3.0,2.0,0.0,0.0,69.0,7.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354.0,22.0,7.0,0.0,0.0,2.0,138.0,35.0,0.0,1.0,4.0,0.0,0.0,19.0,10.0,119.0,40.0,0.0,3.0,21.0,0.0,0.0,2.0,19.0,57.0,130.0,9.0,34.0,29.0,1.0,0.0,10.0,6.0,397.0,0.0,386.0,144.0,1.0,4.0,154.0,85.0,230.0,29.0,11.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,1.0,0.0,3.0,0.0,1.0,74.0,13.0,1.0,0.0,2.0,0.0,2.0,5.0,29.0,113.0,18.0,0.0,8.0,13.0,1.0,0.0,7.0,36.0,8.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,7.0,217.0,2.0,81.0,74.0,4.0,2.0,148.0,85.0,52.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,33.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5932.0,36.0,1330.0,1192.0,6.0,1.0,1603.0,1296.0,7.0,159.0,106.0,3.0,22.0,396.0,778.0,2703.0,845.0,7.0,318.0,533.0,3.0,95.0,372.0,631.0,265.0,144.0,686.0,61.0,67.0,67.0,1.0,15.0,220.0,1805.0,20.0,8503.0,1629.0,203.0,106.0,4360.0,2816.0,1156.0,67.0,83.0,597.0,2.0,4.0,0.0,26.0,0.0,3.0,41.0,0.0,0.0,879.0,11.0,0.0,0.0,24.0,0.0,60.0,449.0,47.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378.0,605.0,1.0,1410.0,44.0,7.0,208.0,287.0,1.0,226.0,48.0,13.0,0.0,226.0,213.0,186.0,46.0,1.0,345.0,2.0,48.0,0.0,1.0,217.0,27.0,23.0,36.0,1.0,17.0,0.0,0.0,9.0,44.0,124.0,72.0,2716.0,6867.0,362.0,48.0,480.0,673.0,220.0,17.0,10.0,208.0,0.0,0.0,5850.0,801.0,9.0,136.0,0.0,1.0,19.0,81.0,3.0,10.0,0.0,0.0,133.0,1.0,2.0,125.0,7.0,1.0,0.0,0.0,0.0,271.0,0.0,19.0,19.0,0.0,0.0
331.0,7073.0,0.0,206.0,24.0,13.0,532.0,31.0,0.0,544.0,116.0,412.0,0.0,427.0,0.0,3258.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1239.0,263.0,48.0,1165.0,1.0,82.0,31.0,0.0,48.0,343.0,1677.0,1372.0,7725.0,1148.0,743.0,116.0,4337.0,2094.0,2079.0,82.0,78.0,2897.0,0.0,0.0,570.0,46.0,0.0,135.0,64.0,21.0,124.0,1079.0,0.0,0.0,850.0,122.0,602.0,1.0,15.0,1501.0,7.0,0.0,0.0,0.0,0.0,78.0,0.0,97.0,97.0,0.0,0.0
84.0,15.0,0.0,100.0,34.0,1.0,37.0,46.0,0.0,18.0,1.0,0.0,0.0,15.0,19.0,45.0,22.0,0.0,0.0,49.0,2.0,0.0,12.0,72.0,9.0,5.0,28.0,6.0,3.0,2.0,0.0,2.0,4.0,168.0,3.0,240.0,318.0,18.0,1.0,79.0,168.0,58.0,3.0,4.0,26.0,0.0,1.0,0.0,1.0,280.0,0.0,0.0,0.0,1.0,14.0,4.0,1.0,4.0,0.0,10.0,12.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1403.0,2439.0,40.0,1207.0,267.0,16.0,2239.0,123.0,2.0,306.0,66.0,17.0,0.0,271.0,9.0,3082.0,118.0,17.0,183.0,87.0,10.0,2.0,14.0,1236.0,219.0,58.0,43.0,0.0,56.0,27.0,0.0,20.0,39.0,1448.0,52.0,5371.0,2373.0,353.0,66.0,3171.0,1700.0,339.0,56.0,47.0,60.0,0.0,0.0,2.0,0.0,132.0,27.0,21.0,0.0,1.0,81.0,33.0,0.0,0.0,25.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.0,1107.0,0.0,0.0
1176.0,49.0,32.0,41.0,0.0,19.0,1522.0,710.0,10.0,7.0,114.0,21.0,8.0,244.0,418.0,1004.0,1464.0,0.0,101.0,551.0,72.0,1.0,238.0,328.0,296.0,16.0,401.0,178.0,14.0,21.0,1.0,64.0,235.0,5723.0,49.0,1489.0,1541.0,28.0,114.0,1446.0,2951.0,1500.0,14.0,86.0,370.0,148.0,24.0,0.0,15.0,1.0,6.0,15.0,2.0,19.0,23.0,38.0,139.0,19.0,5.0,609.0,165.0,98.0,0.0,40.0,5.0,13.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
21.0,4.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,6.0,0.0,4.0,1.0,14.0,11.0,0.0,1.0,8.0,1.0,0.0,1.0,8.0,4.0,1.0,11.0,0.0,1.0,1.0,2.0,0.0,2.0,28.0,0.0,26.0,14.0,0.0,1.0,15.0,31.0,21.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
347.0,41.0,2.0,20.0,0.0,17.0,243.0,228.0,9.0,6.0,27.0,10.0,1.0,38.0,115.0,468.0,55.0,12.0,56.0,74.0,15.0,1.0,41.0,166.0,101.0,85.0,158.0,12.0,23.0,42.0,1.0,20.0,45.0,618.0,9.0,442.0,266.0,16.0,27.0,584.0,446.0,457.0,23.0,63.0,112.0,0.0,15.0,3.0,15.0,5.0,7.0,3.0,2.0,10.0,0.0,5.0,2.0,18.0,0.0,100.0,42.0,40.0,0.0,10.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,263.0,0.0,417.0,0.0,0.0,38.0,224.0,0.0,0.0,0.0,5.0,0.0,58.0,30.0,36.0,34.0,1.0,2.0,89.0,54.0,0.0,2.0,28.0,29.0,0.0,130.0,3.0,11.0,1.0,0.0,6.0,30.0,518.0,1.0,871.0,134.0,130.0,0.0,87.0,238.0,182.0,11.0,7.0,29.0,0.0,11.0,66.0,0.0,29.0,130.0,0.0,0.0,14.0,20.0,0.0,0.0,26.0,0.0,21.0,1.0,20.0,1.0,3.0,0.0,4.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0
85.0,235.0,6.0,67.0,2481.0,9.0,79.0,94.0,0.0,641.0,2.0,22.0,0.0,80.0,191.0,582.0,4.0,0.0,4.0,1.0,0.0,35.0,0.0,462.0,160.0,74.0,19.0,52.0,52.0,14.0,0.0,8.0,5.0,1051.0,46.0,3738.0,324.0,655.0,2.0,1038.0,507.0,307.0,52.0,22.0,48.0,0.0,0.0,145.0,91.0,9.0,13.0,1.0,0.0,121.0,266.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,854.0,0.0,0.0,0.0,0.0,0.0
3615.0,4901.0,1.0,5680.0,4249.0,72.0,805.0,1756.0,0.0,1992.0,850.0,118.0,0.0,1976.0,1738.0,7976.0,5.0,3230.0,0.0,14.0,1285.0,5.0,12.0,2555.0,404.0,472.0,301.0,165.0,167.0,18.0,0.0,60.0,600.0,1373.0,523.0,23843.0,43640.0,1992.0,850.0,11034.0,9886.0,1597.0,167.0,78.0,2810.0,0.0,5.0,20636.0,2415.0,1560.0,0.0,0.0,451.0,352.0,1320.0,0.0,0.0,2780.0,54.0,255.0,1253.0,954.0,54.0,21.0,1.0,4.0,0.0,0.0,5320.0,18225.0,42.0,42.0,0.0,0.0
221.0,6.0,0.0,48.0,0.0,0.0,125.0,76.0,1.0,2.0,9.0,0.0,7.0,35.0,95.0,292.0,25.0,0.0,3.0,15.0,1.0,0.0,94.0,50.0,16.0,2.0,40.0,1.0,9.0,7.0,0.0,7.0,13.0,333.0,2.0,279.0,125.0,10.0,9.0,428.0,207.0,80.0,9.0,14.0,12.0,1.0,3.0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,41.0,4.0,1.0,13.0,5.0,22.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490.0,22.0,38.0,0.0,0.0,0.0,267.0,142.0,2.0,2.0,24.0,3.0,2.0,88.0,78.0,301.0,264.0,2.0,77.0,171.0,14.0,1.0,43.0,123.0,100.0,27.0,106.0,6.0,10.0,16.0,36.0,25.0,58.0,1318.0,31.0,605.0,268.0,27.0,24.0,389.0,710.0,358.0,10.0,77.0,263.0,30.0,25.0,0.0,1.0,0.0,1.0,24.0,1.0,2.0,10.0,7.0,8.0,0.0,0.0,119.0,137.0,24.0,0.0,65.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233.0,205.0,0.0,46.0,0.0,15.0,97.0,114.0,2.0,14.0,6.0,10.0,3.0,47.0,64.0,256.0,156.0,8.0,54.0,32.0,3.0,245.0,21.0,295.0,55.0,47.0,114.0,9.0,12.0,2.0,0.0,3.0,28.0,553.0,1.0,501.0,101.0,17.0,6.0,377.0,833.0,225.0,12.0,6.0,81.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,58.0,12.0,0.0,7.0,1.0,0.0,50.0,20.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20696.0,2232.0,27.0,2649.0,131.0,0.0,2793.0,4752.0,3.0,798.0,139.0,45.0,0.0,2222.0,868.0,2409.0,1599.0,0.0,21.0,563.0,6.0,416.0,93.0,2567.0,1606.0,448.0,912.0,23.0,347.0,709.0,3.0,198.0,537.0,33356.0,249.0,25839.0,3291.0,1204.0,139.0,4798.0,5347.0,2989.0,347.0,910.0,350.0,0.0,0.0,3.0,15.0,481.0,190.0,216.0,0.0,13.0,1520.0,82.0,0.0,0.0,142.0,0.0,35.0,56.0,0.0,1.0,7.0,1.0,0.0,0.0,103.0,0.0,3375.0,3375.0,0.0,0.0
151.0,257.0,0.0,99.0,0.0,1.0,54.0,103.0,0.0,12.0,3.0,11.0,1.0,38.0,33.0,49.0,58.0,3.0,53.0,41.0,17.0,0.0,11.0,76.0,79.0,0.0,119.0,7.0,14.0,2.0,0.0,20.0,18.0,272.0,3.0,512.0,96.0,20.0,3.0,112.0,346.0,257.0,14.0,22.0,50.0,0.0,5.0,17.0,0.0,4.0,7.0,1.0,14.0,1.0,30.0,0.0,2.0,85.0,0.0,52.0,7.0,29.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
214.0,33.0,3.0,403.0,0.0,1.0,20.0,164.0,2.0,14.0,0.0,1.0,1.0,89.0,73.0,197.0,275.0,0.0,33.0,8.0,57.0,0.0,1.0,103.0,135.0,4.0,43.0,4.0,29.0,1.0,0.0,31.0,128.0,515.0,22.0,655.0,898.0,54.0,0.0,296.0,497.0,365.0,29.0,31.0,25.0,0.0,1.0,840.0,38.0,0.0,35.0,5.0,0.0,11.0,27.0,9.0,11.0,0.0,0.0,178.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705.0,1486.0,119.0,590.0,0.0,35.0,2506.0,631.0,2.0,131.0,9.0,37.0,31.0,217.0,175.0,1357.0,551.0,35.0,100.0,169.0,375.0,0.0,80.0,800.0,142.0,30.0,356.0,38.0,165.0,5.0,1.0,20.0,266.0,1888.0,59.0,3934.0,3826.0,261.0,9.0,2009.0,3591.0,684.0,165.0,26.0,672.0,0.0,0.0,871.0,213.0,236.0,63.0,67.0,48.0,11.0,477.0,160.0,4.0,1315.0,123.0,117.0,44.0,364.0,11.0,31.0,9.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275.0,11752.0,13.0,1979.0,0.0,8.0,220.0,2035.0,0.0,39.0,159.0,416.0,1.0,476.0,296.0,5837.0,142.0,164.0,4687.0,120.0,1066.0,0.0,37.0,4147.0,400.0,55.0,1171.0,17.0,213.0,16.0,2.0,267.0,395.0,1541.0,772.0,16044.0,3101.0,145.0,159.0,6265.0,10400.0,3454.0,213.0,285.0,3108.0,0.0,17.0,2289.0,475.0,107.0,72.0,34.0,3.0,45.0,132.0,3.0,34.0,0.0,0.0,1811.0,417.0,1590.0,26.0,133.0,67.0,102.0,1.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0
4159.0,36.0,249.0,0.0,0.0,88.0,3974.0,1664.0,5.0,4.0,73.0,35.0,10.0,550.0,981.0,2698.0,347.0,27.0,76.0,662.0,37.0,1.0,148.0,829.0,89.0,1.0,1048.0,5.0,102.0,152.0,277.0,204.0,288.0,7849.0,76.0,5829.0,3976.0,70.0,73.0,4117.0,2300.0,2908.0,102.0,633.0,406.0,1239.0,57.0,0.0,1.0,0.0,30.0,37.0,2.0,12.0,437.0,83.0,76.0,14.0,4.0,1765.0,158.0,167.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,158.0,18.0,187.0,0.0,7.0,738.0,251.0,10.0,18.0,39.0,9.0,13.0,208.0,232.0,1218.0,398.0,0.0,136.0,281.0,55.0,0.0,50.0,368.0,174.0,25.0,320.0,16.0,49.0,23.0,19.0,100.0,96.0,2175.0,34.0,1424.0,745.0,40.0,39.0,1613.0,1329.0,937.0,49.0,144.0,570.0,43.0,12.0,0.0,4.0,0.0,18.0,5.0,0.0,3.0,163.0,24.0,11.0,4.0,1.0,402.0,355.0,76.0,17.0,20.0,24.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2926.0,56.0,29.0,878.0,0.0,25.0,2159.0,485.0,17.0,2.0,30.0,4.0,28.0,283.0,859.0,2606.0,169.0,6.0,40.0,474.0,11.0,1.0,190.0,653.0,104.0,74.0,334.0,11.0,68.0,14.0,2.0,75.0,281.0,5171.0,51.0,3943.0,2159.0,43.0,30.0,3888.0,1653.0,1072.0,68.0,91.0,135.0,24.0,5.0,0.0,0.0,0.0,38.0,4.0,0.0,9.0,423.0,37.0,26.0,47.0,49.0,549.0,14.0,55.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18710.0,673.0,148.0,58.0,188.0,15.0,16178.0,6164.0,69.0,1.0,137.0,63.0,135.0,1964.0,3906.0,10154.0,1620.0,20.0,1290.0,3348.0,163.0,21.0,188.0,3181.0,2425.0,200.0,3928.0,468.0,703.0,369.0,360.0,456.0,2204.0,23364.0,980.0,21140.0,16178.0,261.0,137.0,16217.0,10233.0,10687.0,703.0,1184.0,3275.0,1090.0,257.0,0.0,0.0,0.0,0.0,260.0,7.0,95.0,2158.0,210.0,190.0,0.0,6.0,3665.0,1085.0,908.0,0.0,113.0,110.0,79.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
134.0,102.0,1.0,169.0,9.0,0.0,1173.0,60.0,0.0,0.0,0.0,0.0,0.0,27.0,127.0,514.0,10.0,0.0,3292.0,1.0,82.0,0.0,0.0,283.0,30.0,23.0,16.0,17.0,11.0,1.0,0.0,2.0,2.0,85.0,17.0,531.0,3474.0,427.0,0.0,656.0,3680.0,94.0,11.0,4.0,46.0,0.0,0.0,1129.0,1017.0,84.0,402.0,25.0,23.0,7.0,15.0,13.0,0.0,0.0,0.0,9.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,117.0,71.0,0.0,0.0,0.0,0.0
3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,2.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,19.0,6.0,2.0,0.0,6.0,16.0,18.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,4.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,13.0,8.0,1.0,0.0,5.0,20.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,4.0,0.0,1.0,15.0,1.0,4.0,0.0,0.0,16.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,13.0,25.0,0.0,0.0,5.0,38.0,19.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,2.0,1.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,20.0,9.0,1.0,0.0,3.0,43.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2579.0,1039.0,0.0,599.0,14.0,86.0,670.0,895.0,13.0,159.0,79.0,23.0,17.0,579.0,848.0,1818.0,313.0,84.0,184.0,302.0,63.0,988.0,175.0,356.0,186.0,189.0,1414.0,49.0,109.0,53.0,69.0,17.0,155.0,2411.0,135.0,4439.0,680.0,177.0,79.0,3038.0,2638.0,1838.0,109.0,139.0,389.0,0.0,18.0,0.0,5.0,6.0,8.0,10.0,1.0,13.0,372.0,34.0,27.0,113.0,2.0,0.0,39.0,150.0,21.0,40.0,2.0,1.0,0.0,0.0,104.0,0.0,9.0,9.0,0.0,0.0
