Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168
14627.4993242,4796.6147175,4854.3067406,12014.4016762,7691.9426681,17592.7199407,2228.9034519,4089.958154,4885.6978484,16201.5880022,13986.5541442,1048.0210083,12124.1490636,8417.3825546,15198.5873542,17282.6024949,7543.904665,16385.1384048,11021.4277419,15776.7631124,9921.0336256,14937.278171,4193.7473518,12282.011992,15533.0478619,14841.6415331,8118.5286372,10287.4949458,5544.4425169,8416.777998,18891.0084659,9394.0596924,7366.9321424,8532.208945,14568.1225403,10350.1405807,16481.0191254,4497.8980474,5872.8852126,8073.3721153,16428.045788,4190.5449625,15750.9381644,8374.3295895,9455.3654589,11945.6783603,6346.2831104,10460.1845237,16125.3441306,10397.34058,8432.6609388,3702.3177377,18067.5789549,14322.1951074,17703.7978116,16404.5999747,12024.0165389,12917.6889727,5982.1027081,14722.2624104,7727.6359274,9311.3784173,10355.0101312,9146.5989347,5283.2035982,5903.6397302,5997.1800695,6729.5134606,17176.5752684,8978.9165889,14336.5925599,7410.2596162,15634.681612,8966.9589195,12903.4454802,13607.9288025,14306.1563336,16123.4191744,12621.1054738,10256.5994305,4126.0416645,9050.1822348,13217.1113544,6451.3447866,12379.725482,16819.452876,14271.0493347,9392.3244616,17505.4151823,13729.0052068,7582.1047926,7920.6989542,4929.6392689,5112.900607,15031.4074241,0.0,3235.8085762,4883.3200996,8118.6058073,12683.5412013,10501.3550562,13158.626926,11242.6664861,13425.0080837,13998.5367192,4931.0535587,7966.1863857,7378.7293292,11809.4652349,3122.2492867,13645.9894943,8220.9452307,3103.6701833,8554.7150635,6877.9713964,4157.8280677,10504.4798004,12929.485337,1620.9414857,17489.117634,7983.1029838,6632.1659389,3716.9287353,17771.6688027,6534.9222226,15982.0295239,15617.8415685,14116.4092575,6153.1376838,4524.1418144,9872.2983869,8861.6831929,7559.6181146,17480.2747302,4890.2741289,1437.2056073,9000.3968128,9899.9540823,11801.106636,16138.0333528,9388.1699374,11386.1017382,14996.9272867,9319.2478749,11643.4945666,6155.1919032,4488.8928329,7754.9784113,10139.4488087,7318.3450789,2026.6224351,4329.0913804,14271.2226772,17097.2745256,12923.0709468,2022.9642906,15012.0760575,8658.2434789,3617.4906914,16016.9628952,9550.1253052,4378.6885207,12038.4777493,6533.479032,3925.3131843,15875.9396566,4502.3732099,12606.4381719
17832.3413732,2696.278087,1677.7189096,14717.5071573,4985.6516267,15667.3334192,2717.5954196,2325.264882,2176.4629826,13606.674401,17024.2111728,3804.9377784,12081.3525115,7276.2101537,18368.3720237,14972.98122,4866.2839592,18894.8719681,14126.1714293,16904.168451,12588.8118,17892.1222543,1154.2610423,9106.6091741,18496.2843998,18035.7572457,9914.7710832,7494.884419,4274.4677038,10652.0090778,15759.1455322,11838.1939962,4561.735251,10710.0993201,15895.2956942,8279.1000864,15119.7701506,2066.7455258,8153.6746528,10330.7058733,18681.0195428,1623.7650139,16263.6729748,10768.2883008,12460.2011204,14450.6719502,9582.0471599,7981.5244656,13111.9709829,7169.3851521,5196.8744953,469.2329023,16784.1458806,13884.8956732,15527.3490637,17826.5900635,15020.6741654,10475.640804,2787.2676051,15019.1158328,7287.4080594,12473.672028,13390.3961655,10277.8360162,2073.2958467,4592.6723647,6340.8989787,9958.312539,14135.4052046,5762.4900642,13258.1648161,10526.3101655,16907.7173698,11559.0296204,11446.9222852,16841.0257684,11387.4647865,18777.6162314,14644.4785401,8455.8014601,4355.2723703,10827.2236499,14716.4159207,4020.2308583,12574.7319927,18408.0622415,11146.8269166,10491.0284338,19219.5232179,11358.515114,7861.856334,8849.9470252,7685.2318831,2299.6924278,15559.305887,3235.8085762,0.0,1818.0417025,5142.8250666,15663.6146904,9912.4947896,11232.5986746,8086.6089545,14220.6556153,16507.5803466,1702.2413886,11193.3484643,5227.9560905,14936.0143311,2922.9567651,16527.4833762,8333.3148212,768.5886736,5668.5225903,7234.5526561,2777.1705932,13466.660623,9695.2905396,3454.0302623,19301.9752078,8296.7681391,6082.7927149,6616.2643655,19052.0075103,9751.7223166,18909.451006,18644.0336837,11180.3269988,3340.7274349,1452.0956012,13061.2306015,7423.6305658,4425.5677143,18991.5197876,4344.9970374,4039.3957609,6126.7221482,6664.1456844,9696.081513,17310.6715339,6552.6069522,14307.6634411,16652.1786717,8012.8865827,12231.9562425,2982.2178605,1496.4367154,5310.0511019,12230.1101021,7696.3907267,4055.7859018,1289.0844098,11444.5563705,15905.6067825,10727.0095668,2895.0839748,13122.4209403,11296.2444621,6852.3171436,18624.9161352,6334.8238299,1161.5648195,12099.3434365,6689.3594156,886.6232878,18108.2758202,6825.6602133,15410.0598656
19300.3829906,1728.0050611,387.9076143,16506.6123662,3201.8434957,14702.2125292,3619.8323064,1926.4522668,2587.0129975,12586.6565859,17500.7671159,5576.8874799,10963.3749055,7852.8042219,18576.8111167,13155.1993523,4555.3440562,17625.6226237,15179.0871989,17249.4120837,13188.1288195,19641.2870339,695.4361498,7398.722304,19625.8658485,18587.4759286,11565.8525974,6759.8268832,3421.9870916,11046.2192068,14238.1338778,13610.9471015,2759.8411343,11055.3325805,16753.1426087,6604.3816177,14553.2041087,2841.8438988,8806.1886706,10770.7537241,18552.2630329,995.1211858,16445.8843192,12545.5004432,14260.88803,16185.3782939,11153.7107877,7513.7073796,11829.69283,5728.0962347,3723.8471299,1401.3608709,15769.2022261,12453.6952251,13709.5296846,16433.4457088,16832.2847515,8678.2912816,1897.4720744,15422.9038133,8243.1361422,13731.9194157,15186.0306208,9966.1825603,684.5930083,3638.4628608,6061.578707,11459.8972822,12374.1345218,4424.0021939,11674.7711995,12278.3709158,17363.2975689,12172.3913121,9844.621158,18268.2869059,9583.5966403,18973.1567449,16149.840217,8472.040009,4440.5905458,12439.6395498,14099.398112,2415.7745354,13320.4790024,17982.3160991,9403.4401507,10137.0943346,17677.8508239,10690.3977509,7330.8871022,8574.1595277,8715.1673369,688.9314333,15973.292473,4883.3200996,1818.0417025,0.0,3328.4578038,17479.8379514,10521.9426627,10882.4486678,6360.1061576,15078.9389964,16349.7358531,735.6986731,12666.2120455,5379.8277741,16690.7037991,4557.0476476,16849.362063,7653.8899074,1786.4877211,4986.6734151,8546.1351829,4009.1045399,14337.4977805,8166.0403287,4622.266783,17671.0977708,7732.7483273,5326.5162555,8413.0252331,17380.489531,11403.6219952,19205.0000547,19572.9922558,9378.357565,1570.7691286,369.8165154,14750.122121,7799.1137887,2676.4482198,17695.1422304,3956.7801014,5357.474966,4308.7479905,5148.7062582,9370.478667,15964.5713624,5847.9764817,16125.1925029,17520.9053991,6649.4533191,11405.9454631,2133.0679945,405.0013216,3608.7989312,12358.8387596,7241.7268423,5137.8351536,557.0006906,10416.1709994,14146.2404301,8965.3708861,4698.6835956,11366.486874,13105.0767799,8463.6335853,19006.3233215,4700.5753304,1228.5646968,12828.1620244,6246.7175938,972.8064691,18657.4886295,7636.8309184,15841.1818044
16977.5021795,3568.1375046,3493.4244928,19068.3915419,987.0178847,12141.4605629,6407.0054343,4265.6537098,5053.3147944,10232.9500334,15975.240656,8888.4824984,9031.9951607,9054.3772155,15894.9261977,9838.692732,5212.0428779,14525.9611243,16114.3285617,15402.935702,13819.669964,16992.2951856,4016.0636904,4269.5399281,16377.9387576,16198.772334,14353.638307,5886.2878349,4115.5905241,11782.5603943,11142.6145096,16663.4126393,912.7738998,11701.7562741,15985.081945,3912.6295245,12495.1418469,5509.8319457,10401.0531634,11644.6342571,15521.6810927,3930.0196568,14787.6613361,15664.2501779,17571.0363699,18479.7783779,14073.8714653,6965.1857485,9180.0754637,3500.1684651,2217.010904,4706.4229794,12999.203627,9818.8268453,10392.0847754,13451.8480356,19889.639785,5459.6436165,3412.7773782,14511.7246141,10012.7810545,15624.5974004,18468.6884767,9667.0606875,3191.4463692,4005.3435604,6713.6619699,14222.589213,9082.0651215,2944.0286795,8837.4062223,15511.4874526,15589.3165122,13074.3262091,7081.3064138,17524.0704107,6259.4302299,15827.7813242,17388.4793613,8578.5152163,6139.7137575,15046.0703534,12440.3990122,2122.2335205,13714.4624903,15069.7795136,6160.4839448,9727.7015982,14386.7567426,9159.1496864,7197.5883759,8627.7457491,10930.073499,3005.751084,14856.5072762,8118.6058073,5142.8250666,3328.4578038,9.5e-5,19263.8702542,11272.5480696,9856.2304767,3230.261864,15142.3498127,14639.6530906,3595.6620741,15250.7376907,6486.9385199,19263.4600177,7668.6425975,15537.5069071,7160.4112139,5036.9705155,4792.5024521,10887.0042497,6792.8911856,15179.8832052,5379.6975942,7481.9164825,14362.5134945,7442.4181219,5333.9067249,11734.0441196,14073.2990593,14465.2957904,15923.9478111,16260.9582935,6056.0284582,1981.4793632,3697.8090585,17666.6882649,8672.929377,1019.6779578,14468.2128431,5160.1073713,8284.3680396,1028.2320645,2850.3305139,8680.237791,13083.8726601,5299.3547899,19429.9102778,16233.8732829,4873.1559525,9921.5109044,3468.5723734,3687.2959292,1679.0205595,12330.8361333,7272.1775171,7850.6121995,3876.6753277,8317.9504869,10931.5660264,5852.0506978,7991.043664,8210.933785,16345.9994645,11562.0170623,15938.3218808,2114.3186351,4291.261987,13313.3135981,6559.1125961,4295.1213549,16020.4052843,9663.2341427,15229.698463
2327.8217904,17142.4485576,17302.631013,1249.1987879,18999.7569047,7238.9452975,14340.2932164,16468.0067272,15618.5559318,9209.9117094,3543.7336062,11921.5061431,10600.346794,11248.1652526,3445.0800044,9433.3011487,15086.2807996,4782.4563533,3995.4697518,4022.3983276,6315.9935948,2271.9420343,16793.6993786,15040.466391,2885.980483,3164.2530763,6274.560124,14001.6544829,16347.752537,8437.8993119,8151.7946032,4028.1965563,19421.8956995,8498.8099472,3604.9762791,15591.2964943,6974.0098705,15184.6081634,10053.8362341,8612.7142304,3757.0957908,16867.0475233,4695.4386684,5060.3858814,3236.7351453,1794.4282049,6646.7034018,12970.136035,10211.0474337,16096.239355,17731.3741346,16096.0242136,6336.7033768,9628.4850315,8879.4171435,5886.6921691,659.6133188,13850.390813,17199.2962026,5130.7701663,10406.666277,4786.3780386,2328.5407415,10355.1231344,17580.4934845,16392.9052607,13616.7356608,6456.9229977,10184.4574258,16929.100073,10567.3953785,5280.582989,3838.7427146,7152.8963341,12357.7623781,1940.5314538,13004.4558148,3441.2143153,2603.5142377,11471.9838829,14429.1038483,5516.4658228,7190.8507113,18385.1222674,6266.8983478,4224.7046995,13116.6078698,10266.0876165,4877.8328417,10483.8838755,12931.3642414,11506.48166,9656.9668351,17794.949579,4727.7803318,12683.5412013,15663.6146904,17479.8379514,19263.8702542,0.0,8868.0412345,9890.5726958,16086.2587407,4695.0008426,4914.8474003,17179.4334966,5367.3871458,13862.8582873,1082.0529948,13086.2288615,4053.5917644,12880.3681611,15770.9456831,15319.4348302,9659.362389,13902.4944514,4956.3541702,14013.3367003,13266.7425279,4901.426111,12640.6013591,14898.5500065,9076.2320648,5190.714577,6288.0539831,3340.0359997,3003.2628147,13207.851238,18787.1129392,17110.8720331,3005.4686157,11560.3216232,19284.9202526,4800.6803632,15348.1631769,12469.9968849,18272.6193237,16752.5331682,11174.1266866,6277.6389287,14695.9974858,1357.5989669,3234.7734366,14894.6449447,9804.698904,17103.6756345,17122.9652351,18277.4443868,7687.942346,12894.3489686,12870.4531397,16933.0458341,11207.0243193,8368.4256257,13491.462036,12804.6562424,11111.4627673,4421.2665621,9210.3855874,3333.7218257,17424.2840068,16483.937149,6704.4751158,13697.779595,16514.6673567,3280.4678122,10900.3936774,4535.0578376
10065.8512958,12224.9947399,10137.484849,7801.2138868,12157.3424265,7092.5210178,12119.3106233,12147.2159005,8011.8446301,6419.645236,11948.6365552,9652.1447859,17378.6169346,2680.8455154,10952.287755,11727.41956,6271.7237435,11265.8026274,12653.0810063,7017.5615067,14824.0657123,9184.2995864,10453.1986007,10038.9758084,9352.0505491,10960.4588398,5096.5391286,5628.0430868,13939.8134743,16311.8474252,8838.5448761,6672.3511774,11784.2150356,16470.7608112,6236.2421823,14385.2674923,5991.8263975,7919.0389171,15354.2095673,16217.044771,8824.4455506,11206.8796398,6352.564268,6553.9674421,8783.951565,7208.302757,11167.5408604,4524.2192126,7336.4307787,8470.146901,9061.1669296,9879.0224033,7769.0654995,15207.5256584,11581.0143648,12225.8976803,8865.3036793,13171.4215204,8835.1909406,5108.6524214,2806.3376992,12490.0587655,8958.6809258,18910.4461837,9938.8387423,14156.6554486,16210.8989118,11607.9765351,10443.8913232,8397.2406661,14848.1211129,9516.5756402,7053.3225508,15238.469949,15268.5975349,10512.691465,11391.9427721,9096.5505877,6270.6736685,2755.3019755,14150.6486366,4926.433251,15399.3858246,12485.0434818,2800.8447708,8498.35654,10368.9213256,18979.0091331,9625.9356595,4642.1895379,17774.1381758,18394.6922864,13876.6943686,11176.5708296,5655.8465581,10501.3550562,9912.4947896,10521.9426627,11272.5480696,8868.0412345,0.0,3512.3204379,10253.3004,4561.6610757,13201.3157502,9786.4208982,11668.4244795,5191.1506656,9534.0646309,7646.8683262,12590.8258841,18175.8223917,10677.6327725,6483.960001,3737.587862,7193.9869373,13531.4830416,8629.2636369,12065.007866,9767.1925092,18207.2581618,15847.3811755,8975.175212,9802.7013697,10550.8623204,9423.4415122,9505.1570592,11349.6260979,11481.3580999,10445.5925387,10078.0010887,2761.480405,10439.8552292,9287.518916,14250.7276156,11886.7691301,11779.4688648,8934.5049235,3407.6497186,12717.7532478,6015.3576984,8484.4785409,7017.5346744,16031.6476296,17860.1226642,8637.1571524,10620.5057643,12899.1217706,16439.170564,17599.3789605,12527.9760863,10482.3161009,6046.8626626,12459.0554332,13796.1668307,8567.0427476,13525.2547882,7294.2420583,10902.933198,8978.0658314,9634.3534467,9471.6233775,2309.7243979,16600.8389147,10388.298233,8405.0269628,14433.1692834,13349.9504078
9879.9100786,12476.3581234,10581.4331283,9290.2186257,10841.6809948,4628.682127,13935.1963518,12808.8962933,9056.3472551,3177.4549789,11600.5242162,12568.3202631,14027.6437176,4791.5681391,10249.2142798,8488.7810572,6428.1043283,9824.7019609,13790.133338,6386.831481,15990.9405254,8987.4089297,11184.1272268,7073.8000113,8818.0868012,10446.5866528,8421.5929631,4202.9247359,13803.1084696,18142.4484427,5906.6126229,9427.041047,10675.7721622,18114.9091895,6335.7999857,11614.3624524,3887.9096935,9229.0494194,18840.0889763,18417.9149835,7878.1466297,11844.6938647,5581.9830002,9649.4716417,11278.687905,8795.0412907,14450.3944732,3369.2145308,3880.832045,6396.873573,7854.6577399,10971.2376215,5654.6839274,12045.9816507,8472.192083,10332.0473858,10216.4242786,9814.7147912,8990.394635,4795.2229518,5758.5918096,14584.1285283,11067.1058204,17434.1624948,10197.8566789,13789.7925198,16562.1973263,14788.7919771,7044.9045697,7043.9251647,11456.5622602,12612.6840903,6523.2386388,16971.5794951,11764.8537025,10769.2130708,7937.2663919,8286.4927079,7580.8467613,2919.3940506,15322.9633501,8016.8773219,13679.0324063,11790.1512975,4191.4168576,7352.8915604,6950.0065025,17209.891843,8053.7222727,1152.7640199,16716.2340215,17843.5345904,17375.2954152,11325.2640771,5268.3639175,13158.626926,11232.5986746,10882.4486678,9856.2304767,9890.5726958,3512.3204379,9.5e-5,7617.8682915,5297.3026445,12332.7577066,10263.008281,14444.9820568,6045.9035779,10891.9956996,10037.6289072,12206.7832912,16323.5529923,11933.0346383,5900.8375646,7060.7386774,9109.4863856,14732.2816866,5549.3288147,14408.2497377,8180.3546004,16729.4692324,15170.969048,12453.1816788,8074.8760906,13808.2184297,8645.4311954,8903.8330387,7918.0606123,11040.6018941,11006.259635,12250.6231901,4300.6571755,9423.7556153,7767.8261599,14695.6462196,14585.0159744,9883.482253,7025.1563696,1541.911037,10698.9901832,5061.5851963,10191.2952421,6897.2538159,13495.5039727,14940.7417652,8753.9026077,11171.8948454,11475.3816412,16599.4743357,16904.330907,15006.2171112,11138.3956504,2576.7641141,9532.1116258,10389.134018,11141.7728163,10053.6220397,10226.0416214,14391.6142886,8236.110078,7781.4258274,10312.7642313,3983.4323779,16397.0697474,11268.206113,7779.1770561,17631.0000366,13300.1818668
14154.713858,6795.6342043,6416.4947968,16339.0459176,3955.1797455,8938.4671441,9636.832794,7495.8878304,7243.0141615,7140.6394509,14069.9532768,11889.4777675,8737.027464,9027.059026,13328.9534509,7132.3795314,5902.9640329,11915.7893533,16236.7055031,12218.6377517,14803.3201361,13885.4752988,7052.1484496,1047.1583863,13297.5102583,13691.6314683,15032.9962288,4775.8193861,7085.5637975,13463.8148018,7939.4655986,16917.3228711,4105.1731453,13319.5022398,12981.1876643,4149.6963385,9410.5421426,7748.0015413,13022.614688,13481.4774759,12346.2932821,7103.2860794,11678.1285807,16672.8495651,18885.4909388,16056.4594134,17275.6258889,5811.8432237,6009.2302515,2028.3917827,3156.0670378,7620.6004964,9769.1690872,8457.3900499,7654.9116505,11099.2947648,16729.512189,3709.1696399,5646.8059364,11678.6644603,10353.8356809,17250.7679062,18326.2270487,10895.0150517,6014.6662087,6880.4481291,9238.3521955,17324.0845338,6051.0103946,3056.4669086,7339.9203151,18594.7568215,12405.158143,14578.8642918,6065.3113109,15082.527813,3476.1501269,12691.6090452,14864.8530999,7602.9084373,9195.250729,15144.8807124,11627.4820531,5265.3133866,11809.2749365,11863.0473271,3060.7516316,10840.3756216,11319.3618173,6643.6109069,9104.5358488,10385.4846779,13895.583902,6174.0063939,11898.8671749,11242.6664861,8086.6089545,6360.1061576,3230.261864,16086.2587407,10253.3004,7617.8682915,0.0,12673.7478568,13131.0806984,6398.3023075,18011.3052381,7099.7222594,17021.8586454,10062.8450438,13985.6612989,8787.644037,8139.9972763,4894.9059714,11718.5360693,8904.2270122,15783.7438532,2293.0412189,10711.7514975,11321.2191392,9172.3572403,7742.6533667,14637.4347748,11031.8310972,17695.4997797,12849.4494447,13212.9521512,3264.6113573,5197.6950445,6721.8577241,18894.2293678,8416.0823456,3683.7737509,11346.2825498,8149.307499,11512.9830743,2626.2822912,1956.0021464,6944.6868611,10893.4778405,4785.9724795,17211.7169171,13075.7146485,5958.8833501,9916.3771636,5563.7030259,6753.8179899,4303.3864229,13143.0722385,9286.5200099,11074.4747023,6915.6211074,5490.3637542,8480.4881489,4359.4639138,10704.8594035,6172.5092591,17504.3600909,14775.7041442,12784.8094804,1852.2271732,7041.3157209,11575.8152701,8905.7984337,7324.2448261,12805.8009565,12612.3056432,14390.3533786
5507.9938127,16756.4865713,14692.7393083,3992.9393871,16129.3539529,4748.1042216,15618.1770959,16545.2050071,12531.8193158,5804.8381054,7398.8615183,12377.9431065,13769.0061914,7226.153686,6406.4379594,9362.0628383,10739.2827306,6914.5807024,8689.9910466,2732.6892264,11009.3721304,4622.7282454,14950.4440972,11885.253923,4820.1913392,6399.9972871,5368.1882679,9309.4502429,18468.6360706,13125.1906021,6582.9127205,4877.3219772,15916.3078056,13191.6351418,1707.2690982,15891.6502626,3771.9207075,12376.9515934,14358.0442786,13281.3233639,4461.2176281,15690.8769418,2366.4547496,5610.3121511,6219.662536,3510.9220754,9920.0034474,8277.6127331,7052.9934015,11692.1524969,13041.7110941,14292.656206,4665.9900537,11828.3499797,8938.3579252,8024.2676839,4940.6049079,13307.5585283,13374.3691449,1354.0227277,6955.9386495,9286.9414797,5832.8993979,14905.2371953,14499.7376469,18717.2728247,18152.3572491,10029.862532,8952.6889774,12252.1211583,12171.9229278,8023.9629512,2700.6598897,11835.0871124,13741.6878196,6043.5820848,11435.6533243,4652.5633967,2287.0330545,6872.7280463,17466.3897539,4479.471902,10884.0097424,16898.4978371,1760.8201596,4287.4827138,10835.3717522,14768.447892,5532.9925391,6097.0072852,17566.5671931,16174.5486257,13448.9630136,15738.126766,1611.2146568,13425.0080837,14220.6556153,15078.9389964,15142.3498127,4695.0008426,4561.6610757,5297.3026445,12673.7478568,0.0,8640.7860428,14343.3152093,9329.7475258,9741.5256544,5628.2547064,11486.3395121,8047.3424384,17334.7339954,14938.0287589,10700.0740033,7058.9982066,11446.8868841,9651.2752106,10403.9335318,14946.2641522,5663.9264937,17209.4714149,19593.4260406,10174.9033155,5798.3321168,9326.8615167,4947.8608422,4981.1041983,11543.7060865,15957.317067,14979.9432081,6993.9869991,7307.9922805,14592.8308682,5208.757459,18303.4101797,14311.689222,15144.1782362,12322.4331442,6485.891911,8540.2389382,10013.5436334,4898.8339841,2495.4911012,17315.409764,13543.7315445,13166.5498458,15151.2170341,16771.916069,12299.1515955,17572.1196441,15037.9858398,14996.5414176,7183.8880332,9275.6680295,13520.482427,12045.1193781,11634.5490752,5770.4726659,11504.2415181,4518.2701598,13078.5753056,13983.2373353,2252.3241187,18372.6862683,14844.6509027,3945.1890626,14703.837869,8893.1578389
3157.9743891,14634.249741,16732.3160489,6162.5586787,14099.2037229,7811.8602376,13802.7313097,14609.3920051,18683.647602,9751.4945994,1378.9663399,14014.5579441,5699.6188395,15860.5169174,2273.8330219,6304.304037,18528.0617055,2542.026892,3363.5903075,6326.5061655,4089.3595381,4018.7489105,16340.7148017,12381.3110314,3876.4151314,2240.9039656,11052.6631432,15787.1816415,12928.197101,5873.4792669,7183.776634,8700.904972,14570.2467825,5806.6617354,6970.5493226,10727.405448,8444.8561156,18460.2853422,8412.7616615,6202.0739615,4587.8884248,15593.8482031,7086.5920661,9591.0113397,7053.1473054,6701.2345387,8295.442622,15516.7409847,9945.866848,14876.2635335,16189.1819428,16734.8789816,6721.8636835,4898.061112,5880.8639858,2484.0588179,5253.7660061,9604.5417249,17909.434512,8232.4625291,15280.3419869,5065.0703456,6255.4863993,6422.7318254,16923.8484329,12715.7590082,10380.4214481,7772.5623827,7791.2449989,16176.9912661,5962.9756169,8242.5605236,6252.7821924,5079.2718307,7609.1449389,2985.1218492,9736.7454524,4235.2361835,7238.5231429,15079.4388282,12234.7158225,10388.1274804,2330.4472531,14238.0414162,10401.1265103,5051.6204624,10451.7845201,6238.1103431,4285.4938969,12131.9873774,9027.2064937,7840.2379359,9099.4073571,15694.708837,7674.1316975,13998.5367192,16507.5803466,16349.7358531,14639.6530906,4914.8474003,13201.3157502,12332.7577066,13131.0806984,8640.7860428,0.0,17084.4754051,6628.3135741,18297.4602869,4824.6854216,16594.0741459,917.5404135,8696.9019867,15788.2763865,17445.1109945,14547.4506272,17872.6148338,3591.4166935,12524.8518829,13200.3539361,4163.2187831,8620.0076592,11023.293593,11935.2543763,4296.849722,8418.1318177,3881.7602163,3735.4686486,9939.5350398,15257.0495658,16400.3661801,5835.1293917,15918.7110853,15658.8906693,4565.1649694,12481.8936559,12784.8186707,13699.7321621,15060.9045106,13866.0759453,2443.9911822,16669.2143083,5939.0525171,6196.6288241,10054.0041433,5034.7597463,18046.4807418,16222.9669101,13427.3763256,4278.4178867,9130.7074258,12584.0059692,16336.7607844,11798.7256227,4830.429503,9056.275593,15602.8758937,6967.6524352,8777.6968933,10812.0267674,4328.6146125,14909.6845124,17310.7181988,10893.0356614,10137.542984,16340.8460723,4879.5501872,9777.6665183,1473.1054261
19498.5836024,2454.4778176,352.8579916,16065.4247247,3660.6938328,14301.9233345,4005.9749896,2574.0960047,1875.5163882,12184.0204687,18189.9836779,5492.2502333,11658.8905738,7117.2289983,19294.8195784,13402.4701689,3877.0245268,18110.4886551,15628.6623202,16576.0847585,13775.9624656,18945.3295935,950.4860149,7410.5966505,19068.1330506,19315.980247,11034.2115493,6211.1885415,4156.2783858,11668.6696328,14095.8086249,13180.0330161,3188.9801141,11688.674368,16019.1075714,7135.5501115,14022.9111062,2176.6967448,9345.1714348,11380.6206907,18104.4718246,1587.5798114,15781.5957041,12131.2206167,14079.3302762,15672.1160585,11274.9483629,6897.6316119,11537.7962522,5501.0683239,3509.8002434,1233.017095,15406.2588115,13058.2118083,13951.2503937,16971.4548578,16579.2557738,9044.2931435,1297.6838594,14713.9439524,7528.8831621,14067.335109,15012.3702525,10689.4149059,404.8253156,4374.0396316,6766.3818187,11634.8508326,12449.0263643,4120.8939126,12219.9735837,12206.4892697,16675.4261346,12747.8255997,10395.2308257,18538.2159182,9755.8358884,18532.3324371,15497.6147977,7773.2420476,5069.9767479,11876.559734,14831.3881084,3056.6665107,12584.7837386,17539.7689701,9458.6305347,10863.7660024,17610.0257525,10151.8782596,8061.676719,9289.9476365,9123.7489277,1409.3236146,15268.2355567,4931.0535587,1702.2413886,735.6986731,3595.6620741,17179.4334966,9786.4208982,10263.008281,6398.3023075,14343.3152093,17084.4754051,0.0,12865.0013995,4652.6929129,16591.4340654,4099.1302236,17548.2004979,8389.4328464,1980.4639492,4402.3313444,7895.722162,3401.5969748,14850.7040582,8010.3512211,4931.5977456,17647.5262144,8465.6616083,6061.7143458,8268.9268705,17370.4036105,11453.9214185,18877.1916412,19166.835038,9545.6841498,2115.7343434,744.6830898,14757.7133445,7066.9237845,2775.0461065,17523.3557702,4657.4916586,5609.2208431,4616.1812839,4974.3744653,8735.5306302,16538.1721477,5280.858506,15836.573976,16790.7386863,7318.0764851,12133.3309037,1530.9338431,915.6312662,4158.5128335,13041.0889413,7967.8373134,5490.5915442,881.2571919,10000.6195526,14525.0315668,9390.7904496,4412.4036235,11779.8829436,12758.9498363,8548.4436959,18497.1079987,4632.8600299,695.9592663,12092.463863,6968.6273861,1124.0336988,18022.4097155,8116.5251128,16501.1798975
